airline_name,country,region,avg_entry_year,modern_count_2015,modern_count_2010,diversity_score,fleet_size,pct_modern_2015,pct_modern_2010,modernity_index
21 Air,Porto Rico,North America,1978.0,0,0,1,2,0.0,0.0,0.0
247 Aviation,Territoire britannique de l'océan Indien,Asia,2001.5,0,2,2,4,0.0,50.0,0.0
2Excel Aviation,Territoire britannique de l'océan Indien,Asia,1978.8333333333333,0,3,7,18,0.0,16.666666666666664,0.0
30 West Jets,Porto Rico,North America,1995.0,0,0,1,1,0.0,0.0,0.0
748 Air Services,Kenya,Africa,1982.0,0,0,1,2,0.0,0.0,0.0
7Air Cargo,Porto Rico,North America,1997.0,0,0,1,3,0.0,0.0,0.0
9 Air,Taïwan,Asia,2000.5185185185185,5,5,2,27,18.51851851851852,18.51851851851852,0.1851851851851852
ABX Air,Porto Rico,North America,1982.3636363636363,0,0,2,11,0.0,0.0,0.0
ACASS Ireland,Irlande,Europe,1990.5,0,0,2,2,0.0,0.0,0.0
AIR TXT,Espagne,Europe,1987.0,0,0,1,1,0.0,0.0,0.0
AIRPAC Airlines,Porto Rico,North America,1979.75,0,0,2,8,0.0,0.0,0.0
AJet,Turquie,Europe,2004.3555555555556,22,38,5,90,24.444444444444443,42.22222222222222,0.24444444444444444
ALK Airlines,Bulgarie,Europe,1984.0,0,0,1,1,0.0,0.0,0.0
AMC Airlines,Égypte,Africa,1989.0,0,0,1,2,0.0,0.0,0.0
AMC Aviation,Pologne,Europe,2000.3333333333333,0,0,6,9,0.0,0.0,0.0
ARM Aviacion,Guatemala,North America,1972.142857142857,0,0,3,7,0.0,0.0,0.0
ASG Business Aviation,Azerbaïdjan,Asia,1991.6,0,0,3,5,0.0,0.0,0.0
ASKY Airlines,Éthiopie,Africa,1993.75,2,2,3,16,12.5,12.5,0.125
ASL Airlines,Îles Cocos,Oceania,1993.0961538461538,0,0,6,52,0.0,0.0,0.0
ATA Airlines,Iran,Asia,1986.3076923076924,0,0,4,13,0.0,0.0,0.0
ATI Jet,Porto Rico,North America,1989.15,0,0,2,20,0.0,0.0,0.0
ATM Information Service Japan,Suède,Europe,1999.5,0,0,2,4,0.0,0.0,0.0
ATP Flight School,Porto Rico,North America,1955.0,0,0,1,2,0.0,0.0,0.0
AVA Airlines,Iran,Asia,1987.3333333333333,0,0,2,3,0.0,0.0,0.0
AVIATOR.S5,Slovénie,Europe,1996.0,0,0,1,1,0.0,0.0,0.0
AWA,Allemagne,Europe,1982.75,0,0,2,4,0.0,0.0,0.0
AXIS Aviation,Saint-Marin,Europe,1993.0,0,0,3,4,0.0,0.0,0.0
Abakan Air,Russie,Europe,1971.6,0,0,2,5,0.0,0.0,0.0
Abu Dhabi Aviation,Émirats arabes unis,Asia,1998.4,0,2,4,10,0.0,20.0,0.0
Advanced Air,Porto Rico,North America,1993.7142857142858,0,0,4,7,0.0,0.0,0.0
Advanced Flight Training,Territoire britannique de l'océan Indien,Asia,1984.5,0,0,2,2,0.0,0.0,0.0
Aegean Airlines,Grèce,Europe,2012.65,15,36,3,40,37.5,90.0,0.375
Aegean Executive,Grèce,Europe,1990.0,0,0,1,1,0.0,0.0,0.0
Aer Lingus,Irlande,Europe,2011.1904761904761,11,18,3,21,52.38095238095239,85.71428571428571,0.5238095238095238
Aero,Territoire britannique de l'océan Indien,Asia,1993.0,0,0,2,6,0.0,0.0,0.0
Aero Asahi,Japon,Asia,1978.9615384615386,0,0,11,26,0.0,0.0,0.0
Aero Charter,Porto Rico,North America,1996.6666666666667,0,0,4,9,0.0,0.0,0.0
Aero Charter and Transport,Porto Rico,North America,1991.0,0,0,1,2,0.0,0.0,0.0
Aero Coatl Mexicano,Mexique,North America,2014.0,0,1,1,1,0.0,100.0,0.0
Aero Sotravia,France,Europe,1965.0,0,0,1,1,0.0,0.0,0.0
Aero Tak,Nigeria,Africa,1983.0,0,0,1,1,0.0,0.0,0.0
Aero Ways,Porto Rico,North America,2004.0,0,1,3,3,0.0,33.33333333333333,0.0
Aero-Beta Flight Training,Allemagne,Europe,1955.0,0,0,1,2,0.0,0.0,0.0
Aero-Dienst,Allemagne,Europe,1990.0,0,0,1,2,0.0,0.0,0.0
Aero-Tech Services,Porto Rico,North America,1982.0,0,0,2,4,0.0,0.0,0.0
AeroGuard Flight Training Center,Porto Rico,North America,1955.0,0,0,1,22,0.0,0.0,0.0
AeroLogic,Allemagne,Europe,1990.0,0,0,1,14,0.0,0.0,0.0
Aeroclub Barcelona-Sabadell,Espagne,Europe,1959.625,0,0,3,8,0.0,0.0,0.0
Aerodynamics Academy,Espagne,Europe,2002.25,0,0,2,16,0.0,0.0,0.0
Aeroflot,Russie,Europe,1999.377358490566,3,15,6,106,2.8301886792452833,14.150943396226415,0.028301886792452834
Aeroitalia,Malte,Europe,1998.1818181818182,0,0,3,11,0.0,0.0,0.0
Aerolineas Argentinas,Argentine,South America,1997.904761904762,12,12,5,84,14.285714285714285,14.285714285714285,0.14285714285714285
Aerolineas Ejecutivas,Mexique,North America,2006.25,0,6,3,8,0.0,75.0,0.0
Aerolineas Sosa,Honduras,North America,1983.0,0,0,1,3,0.0,0.0,0.0
Aeromas,Uruguay,South America,1986.0,0,0,2,2,0.0,0.0,0.0
Aeromexico,Irlande,Europe,2007.5,42,42,2,76,55.26315789473685,55.26315789473685,0.5526315789473685
Aeromexico Connect,Mexique,North America,2004.0,0,0,1,36,0.0,0.0,0.0
Aeronaves TSM,Mexique,North America,1983.1724137931035,0,1,7,58,0.0,1.7241379310344827,0.0
Aeropapa,Espagne,Europe,1955.0,0,0,1,1,0.0,0.0,0.0
Aeropartner,République tchèque,Europe,2000.7142857142858,0,0,3,7,0.0,0.0,0.0
Aeropyrenees,France,Europe,1964.0,0,0,2,4,0.0,0.0,0.0
Aeroregional,Équateur,South America,1989.0,0,0,1,2,0.0,0.0,0.0
Aerosafin,Mexique,North America,1990.0,0,0,2,2,0.0,0.0,0.0
Aeroservicios de la Costa,Mexique,North America,1969.0,0,0,1,5,0.0,0.0,0.0
Aerosucre,Colombie,South America,1975.5,0,0,2,4,0.0,0.0,0.0
Aerotec,Espagne,Europe,1956.5,0,0,2,8,0.0,0.0,0.0
Aerotours,Allemagne,Europe,2001.0,0,0,2,2,0.0,0.0,0.0
Aerotranscargo,Moldavie,Europe,1988.0,0,0,1,3,0.0,0.0,0.0
Aeroturpial,Venezuela,South America,1965.0,0,0,1,2,0.0,0.0,0.0
Aerovias DAP,Chili,South America,1984.7777777777778,0,0,4,9,0.0,0.0,0.0
Aerovis Airlines,Ukraine,Europe,1957.0,0,0,1,1,0.0,0.0,0.0
Aeroways,Allemagne,Europe,2000.4,0,0,2,5,0.0,0.0,0.0
Aerowest,Allemagne,Europe,2000.8,0,3,4,10,0.0,30.0,0.0
Aerus,Mexique,North America,1982.0,0,0,1,7,0.0,0.0,0.0
Africa Airlines,République du Congo,Africa,1984.0,0,0,1,1,0.0,0.0,0.0
Africa Charter Airline,Afrique du Sud,Africa,1984.0,0,0,1,3,0.0,0.0,0.0
Africa World Airlines,Ghana,Africa,1995.0,0,0,1,8,0.0,0.0,0.0
African Express Airways,Kenya,Africa,1986.0,0,0,2,2,0.0,0.0,0.0
Afriqiyah Airways,Libye,Africa,1994.5,0,0,2,2,0.0,0.0,0.0
Air Adelphi,Saint-Vincent-et-les-Grenadines,North America,1965.0,0,0,1,5,0.0,0.0,0.0
Air Algerie,Algérie,Africa,1991.9166666666667,0,0,4,36,0.0,0.0,0.0
Air Alliance,Allemagne,Europe,2002.4285714285713,0,1,5,7,0.0,14.285714285714285,0.0
Air Alsie,Îles Féroé,Europe,1991.0,0,0,1,1,0.0,0.0,0.0
Air Antilles,Polynésie française,Oceania,1965.0,0,0,1,2,0.0,0.0,0.0
Air Arabia,Émirats arabes unis,Asia,2008.3333333333333,6,6,2,9,66.66666666666666,66.66666666666666,0.6666666666666665
Air Astana,Irlande,Europe,2010.5151515151515,16,27,4,33,48.484848484848484,81.81818181818183,0.48484848484848486
Air Atlanta Icelandic,Malte,Europe,1988.0,0,0,1,1,0.0,0.0,0.0
Air Austral,Polynésie française,Oceania,2009.0,3,3,2,6,50.0,50.0,0.5
Air Baltic,Lettonie,Europe,2015.0,50,50,1,50,100.0,100.0,1.0
Air Bohemia,République tchèque,Europe,1992.0,0,0,4,4,0.0,0.0,0.0
Air Borealis,Canada,North America,1965.0,0,0,1,9,0.0,0.0,0.0
Air Botswana,Namibie,Africa,1998.75,0,0,3,4,0.0,0.0,0.0
Air Burkina,Burkina Faso,Africa,2003.5,0,0,2,2,0.0,0.0,0.0
Air Busan,Corée du Sud,Asia,2004.5,8,8,2,16,50.0,50.0,0.5
Air Cairo,Égypte,Africa,2012.5714285714287,0,18,2,21,0.0,85.71428571428571,0.0
Air Cambodia,Cambodge,Asia,1993.0,0,0,1,1,0.0,0.0,0.0
Air Canada,Canada,North America,2005.788944723618,84,84,9,199,42.211055276381906,42.211055276381906,0.42211055276381904
Air Canada Rouge,Canada,North America,1994.125,0,0,2,32,0.0,0.0,0.0
Air Caraibes,France,Europe,2014.7142857142858,4,7,2,7,57.14285714285714,100.0,0.5714285714285714
Air Care Alliance,Porto Rico,North America,1960.0,0,0,3,3,0.0,0.0,0.0
Air Cargo Carriers,Porto Rico,North America,1987.5,0,0,3,4,0.0,0.0,0.0
Air Central,Taïwan,Asia,1990.6153846153845,0,0,3,13,0.0,0.0,0.0
Air Century,République dominicaine,North America,1989.5,0,0,2,4,0.0,0.0,0.0
Air Changan,Taïwan,Asia,1997.0,0,0,1,14,0.0,0.0,0.0
Air Charter Scotland,Territoire britannique de l'océan Indien,Asia,2003.2222222222222,0,3,5,9,0.0,33.33333333333333,0.0
Air Charter Scotland Europe,Malte,Europe,2000.0,0,0,1,1,0.0,0.0,0.0
Air Charters Europe,Pays-Bas,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Air Chathams,Nouvelle-Zélande,Oceania,1979.2727272727273,0,0,3,11,0.0,0.0,0.0
Air China,Taïwan,Asia,2001.3178294573643,58,144,13,387,14.987080103359174,37.2093023255814,0.14987080103359174
Air China Cargo,Taïwan,Asia,1987.88,0,0,4,25,0.0,0.0,0.0
Air China Inner Mongolia,Taïwan,Asia,1993.6666666666667,0,0,2,9,0.0,0.0,0.0
Air Class,Uruguay,South America,1968.0,0,0,2,4,0.0,0.0,0.0
Air Corporate,Italie,Europe,1992.6,0,1,7,10,0.0,10.0,0.0
Air Corsica,France,Europe,2014.0,0,4,1,4,0.0,100.0,0.0
Air Creebec,Canada,North America,1983.0,0,0,1,2,0.0,0.0,0.0
Air CÃ´te d'Ivoire,Côte d'Ivoire,Africa,1998.1666666666667,0,1,2,6,0.0,16.666666666666664,0.0
Air Do,Japon,Asia,1974.3076923076924,0,0,2,13,0.0,0.0,0.0
Air Dolomiti,Italie,Europe,2004.0,0,0,1,9,0.0,0.0,0.0
Air Dream College,Portugal,Europe,1955.0,0,0,1,2,0.0,0.0,0.0
Air Eagle,Pakistan,Asia,1984.0,0,0,1,1,0.0,0.0,0.0
Air Europa,Espagne,Europe,1997.7037037037037,1,1,2,27,3.7037037037037033,3.7037037037037033,0.037037037037037035
Air Excel,Tanzanie,Africa,1982.0,0,0,1,1,0.0,0.0,0.0
Air Falcon,Pakistan,Asia,1984.0,0,0,1,1,0.0,0.0,0.0
Air Flamenco,Porto Rico,North America,1965.0,0,0,1,8,0.0,0.0,0.0
Air France,France,Europe,2004.1681415929204,44,83,10,226,19.469026548672566,36.72566371681416,0.19469026548672566
Air Greenland,Îles Féroé,Europe,1985.076923076923,0,0,3,13,0.0,0.0,0.0
Air Guilin,Taïwan,Asia,1995.0,0,0,1,2,0.0,0.0,0.0
Air Incheon,Corée du Sud,Asia,1994.0,0,0,2,6,0.0,0.0,0.0
Air India,Inde,Asia,2009.4967320261437,11,111,7,153,7.18954248366013,72.54901960784314,0.0718954248366013
Air India Express,Inde,Asia,2010.2444444444445,52,64,4,90,57.77777777777777,71.11111111111111,0.5777777777777777
Air Inuit,Canada,North America,1975.4545454545455,0,0,3,11,0.0,0.0,0.0
Air Key West,Porto Rico,North America,1965.0,0,0,1,1,0.0,0.0,0.0
Air Kiribati,Kiribati,Oceania,1965.0,0,0,1,4,0.0,0.0,0.0
Air Koryo,Corée du Nord,Asia,2004.0,0,0,1,2,0.0,0.0,0.0
Air Liaison,Canada,North America,1979.75,0,0,2,8,0.0,0.0,0.0
Air Libya,Libye,Africa,1987.75,0,0,5,8,0.0,0.0,0.0
Air Loyaute,Polynésie française,Oceania,1965.0,0,0,1,4,0.0,0.0,0.0
Air Macau,Macao,Asia,2004.0,4,8,3,16,25.0,50.0,0.25
Air Manas,Kirghizistan,Asia,2015.0,1,1,1,1,100.0,100.0,1.0
Air Mauritius,Maurice,Africa,2007.5,2,6,3,8,25.0,75.0,0.25
Air Methods,Porto Rico,North America,1992.9473684210527,0,0,6,19,0.0,0.0,0.0
Air New Zealand,Nouvelle-Zélande,Oceania,2011.103448275862,13,19,3,29,44.827586206896555,65.51724137931035,0.4482758620689655
Air Niugini,Papouasie-Nouvelle-Guinée,Oceania,1990.1666666666667,0,0,4,18,0.0,0.0,0.0
Air North,Canada,North America,1991.6666666666667,0,0,2,6,0.0,0.0,0.0
Air Nunavut,Canada,North America,1976.888888888889,0,0,2,9,0.0,0.0,0.0
Air Panama,Panama,North America,1981.0,0,0,2,5,0.0,0.0,0.0
Air Peace,Nigeria,Africa,1988.4615384615386,0,0,6,13,0.0,0.0,0.0
Air Safaris,Nouvelle-Zélande,Oceania,1982.0,0,0,1,2,0.0,0.0,0.0
Air Samarkand,Ouzbékistan,Asia,2004.5,1,1,2,2,50.0,50.0,0.5
Air Senegal,Sénégal,Africa,2003.5714285714287,3,3,4,7,42.857142857142854,42.857142857142854,0.42857142857142855
Air Seoul,Corée du Sud,Asia,1993.0,0,0,1,6,0.0,0.0,0.0
Air Seychelles,Seychelles,Africa,1979.0,0,2,2,7,0.0,28.57142857142857,0.0
Air Spray,Canada,North America,1965.3157894736842,0,0,3,19,0.0,0.0,0.0
Air Sunshine,Porto Rico,North America,1973.75,0,0,3,8,0.0,0.0,0.0
Air Tanzania,Tanzanie,Africa,2009.2,4,4,2,5,80.0,80.0,0.8
Air Tetiaroa,Territoire britannique de l'océan Indien,Asia,1972.5714285714287,0,0,4,7,0.0,0.0,0.0
Air Tindi,Canada,North America,1965.0,0,0,1,1,0.0,0.0,0.0
Air Transat,Canada,North America,2001.6097560975609,19,19,3,41,46.34146341463415,46.34146341463415,0.4634146341463415
Air Transport Europe,Slovaquie,Europe,1992.9,0,0,4,10,0.0,0.0,0.0
Air Transport International,Porto Rico,North America,1981.2,0,0,3,10,0.0,0.0,0.0
Air Travel,Taïwan,Asia,2006.7272727272727,0,7,3,11,0.0,63.63636363636363,0.0
Air Urga,Ukraine,Europe,1976.0,0,0,2,4,0.0,0.0,0.0
Air Vanuatu,Vanuatu,Oceania,1965.0,0,0,2,2,0.0,0.0,0.0
Air Volta,Bulgarie,Europe,2002.0,0,2,2,4,0.0,50.0,0.0
Air Wisconsin,Porto Rico,North America,1991.0,0,0,1,3,0.0,0.0,0.0
Air Zimbabwe,Zimbabwe,Africa,1989.3333333333333,0,0,2,3,0.0,0.0,0.0
Air-Glaciers,Suisse,Europe,1978.6875,0,0,3,16,0.0,0.0,0.0
Air1Air,Iran,Asia,1984.0,0,0,1,1,0.0,0.0,0.0
AirACT,Turquie,Europe,1988.0,0,0,1,2,0.0,0.0,0.0
AirAsia,Malaisie,Asia,2014.5454545454545,15,55,2,55,27.27272727272727,100.0,0.2727272727272727
AirExplore,Slovaquie,Europe,1997.0,0,0,1,8,0.0,0.0,0.0
AirJet,Angola,Africa,1991.0,0,0,2,2,0.0,0.0,0.0
AirMaster,Égypte,Africa,1997.0,0,0,1,2,0.0,0.0,0.0
AirNet,Porto Rico,North America,1973.0,0,0,1,13,0.0,0.0,0.0
AirQuest Aviation,Porto Rico,North America,1987.0,0,0,1,2,0.0,0.0,0.0
AirSERBIA,Serbie,Europe,1992.7142857142858,0,0,2,14,0.0,0.0,0.0
AirSF Flight Services,Porto Rico,North America,1991.0,0,0,1,9,0.0,0.0,0.0
AirSmart,Porto Rico,North America,1993.0,0,0,2,8,0.0,0.0,0.0
AirSprint,Canada,North America,2006.7272727272727,0,4,3,22,0.0,18.181818181818183,0.0
AirStar Charter,Porto Rico,North America,2000.0,0,0,1,2,0.0,0.0,0.0
AirTanker,Territoire britannique de l'océan Indien,Asia,1987.0,0,0,1,2,0.0,0.0,0.0
AirTraffic,Kenya,Africa,1981.0,0,0,1,4,0.0,0.0,0.0
AirX,Malte,Europe,1995.2631578947369,0,0,5,19,0.0,0.0,0.0
Airborne Imaging,Porto Rico,North America,1983.0,0,0,1,4,0.0,0.0,0.0
Airbus,Allemagne,Europe,2013.6812428078251,447,822,13,869,51.43843498273878,94.59148446490218,0.5143843498273878
Aircalin,Polynésie française,Oceania,2015.5,2,4,2,4,50.0,100.0,0.5
Aircharters Worldwide,Porto Rico,North America,1983.0,0,0,1,2,0.0,0.0,0.0
Aircraft Management Group,Porto Rico,North America,1993.857142857143,0,1,4,7,0.0,14.285714285714285,0.0
Airest,Estonie,Europe,1983.0,0,0,1,5,0.0,0.0,0.0
Airfast Indonesia,Timor oriental,Asia,1980.4,2,2,5,10,20.0,20.0,0.2
Airkenya Express,Tanzanie,Africa,1982.0,0,0,1,2,0.0,0.0,0.0
Airlec Air Espace,France,Europe,1983.0,0,0,1,1,0.0,0.0,0.0
Airlift,Svalbard et ile Jan Mayen,Europe,1985.8,0,3,3,10,0.0,30.0,0.0
Airlink,Autriche,Europe,1998.5581395348838,0,0,9,43,0.0,0.0,0.0
Airnorth,Îles Cocos,Oceania,1995.4615384615386,0,0,3,13,0.0,0.0,0.0
Airone,Autriche,Europe,1995.0,0,0,1,1,0.0,0.0,0.0
Airshare,Porto Rico,North America,2000.8163265306123,0,1,17,49,0.0,2.0408163265306123,0.0
Airstream,République tchèque,Europe,1963.0,0,0,1,1,0.0,0.0,0.0
Airtask,Territoire britannique de l'océan Indien,Asia,1972.6666666666667,0,0,2,3,0.0,0.0,0.0
Airwork,Nouvelle-Zélande,Oceania,1983.5,0,0,2,4,0.0,0.0,0.0
Aitheras Aviation Group,Porto Rico,North America,1990.4285714285713,0,0,3,7,0.0,0.0,0.0
Akasa Air,Inde,Asia,2016.0,30,30,1,30,100.0,100.0,1.0
AlMasria Universal Airlines,Égypte,Africa,1993.0,0,0,1,4,0.0,0.0,0.0
Aladdin Jet,Taïwan,Asia,1995.0,0,0,1,1,0.0,0.0,0.0
Alaman Air,Kazakhstan,Asia,1999.0,0,0,2,2,0.0,0.0,0.0
Alaska Airlines,Porto Rico,North America,1999.0198412698412,8,8,5,252,3.1746031746031744,3.1746031746031744,0.031746031746031744
Alaska Central Express,Porto Rico,North America,1982.0,0,0,1,19,0.0,0.0,0.0
AlbaStar,Espagne,Europe,1997.0,0,0,1,5,0.0,0.0,0.0
Albatros Airlines,Venezuela,South America,1989.0,0,0,1,1,0.0,0.0,0.0
Albinati Aeronautics,Suisse,Europe,1991.0,0,0,1,1,0.0,0.0,0.0
Albinati Aviation,Malte,Europe,2005.0,0,0,1,1,0.0,0.0,0.0
Alexandria Airlines,Égypte,Africa,1989.0,0,0,1,1,0.0,0.0,0.0
Alfa Airlines,Soudan,Africa,1989.0,0,0,1,1,0.0,0.0,0.0
Alhaya Aviation,Irak,Asia,1991.0,0,0,1,1,0.0,0.0,0.0
Alidaunia,Italie,Europe,2002.75,0,5,4,8,0.0,62.5,0.0
Aliserio,Italie,Europe,1985.6,0,0,3,5,0.0,0.0,0.0
Alkan Air,Canada,North America,1970.5714285714287,0,0,6,14,0.0,0.0,0.0
All Nippon Airways,Japon,Asia,2000.8296296296296,30,41,10,135,22.22222222222222,30.37037037037037,0.2222222222222222
Allegiant Air,Porto Rico,North America,2001.2553191489362,14,14,2,47,29.78723404255319,29.78723404255319,0.2978723404255319
Alliance Air,Inde,Asia,1981.0,0,0,1,1,0.0,0.0,0.0
Alliance Airlines,Îles Cocos,Oceania,1992.6888888888889,0,0,3,45,0.0,0.0,0.0
Alliance Executive Jets,Malte,Europe,1995.0,0,0,2,4,0.0,0.0,0.0
Allied Air,Nigeria,Africa,1997.0,0,0,1,1,0.0,0.0,0.0
Aloha Air Cargo,Porto Rico,North America,1984.5714285714287,0,0,2,7,0.0,0.0,0.0
AlpAvia,Slovénie,Europe,1995.0,0,0,1,2,0.0,0.0,0.0
Alpha Aviation,République tchèque,Europe,1990.2857142857142,0,0,4,14,0.0,0.0,0.0
Alpha Three Aviation,Porto Rico,North America,1963.0,0,0,1,1,0.0,0.0,0.0
AlphaSky,Aruba,North America,1982.0,0,0,1,1,0.0,0.0,0.0
Alpine Air Express,Porto Rico,North America,1978.8,0,0,2,75,0.0,0.0,0.0
Alrosa,Russie,Europe,1985.0,0,0,2,5,0.0,0.0,0.0
Altair Airlines,Aruba,North America,1984.0,0,0,1,1,0.0,0.0,0.0
Altius Aviation,Porto Rico,North America,1992.5,0,0,2,4,0.0,0.0,0.0
Amelia,France,Europe,1996.2857142857142,0,0,4,14,0.0,0.0,0.0
American Air Charter,Porto Rico,North America,2000.0,0,0,3,3,0.0,0.0,0.0
American Airlines,Porto Rico,North America,1999.5710437710438,162,162,14,1485,10.909090909090908,10.909090909090908,0.10909090909090909
American Jet,Argentine,South America,1990.5,0,0,3,4,0.0,0.0,0.0
American Jet International,Porto Rico,North America,1996.4285714285713,0,0,4,7,0.0,0.0,0.0
Ameriflight,Porto Rico,North America,1971.2272727272727,0,0,6,132,0.0,0.0,0.0
Amerijet International,Porto Rico,North America,1985.0,0,0,2,12,0.0,0.0,0.0
Ameristar,Porto Rico,North America,2001.0,0,0,1,7,0.0,0.0,0.0
Anap Jets,Nigeria,Africa,2003.5,0,0,3,6,0.0,0.0,0.0
Andes Lineas Aereas,Argentine,South America,1982.0,0,0,2,4,0.0,0.0,0.0
Angara Airlines,Russie,Europe,2004.0,0,0,1,2,0.0,0.0,0.0
Anguilla Air Services,Anguilla,North America,1965.0,0,0,1,3,0.0,0.0,0.0
Animawings,Roumanie,Europe,2015.0,2,2,1,2,100.0,100.0,1.0
Antonov Airlines,Ukraine,Europe,1976.0,0,0,1,1,0.0,0.0,0.0
Arab Wings,Saint-Marin,Europe,1991.2,0,0,4,5,0.0,0.0,0.0
Arajet,République dominicaine,North America,2016.0,10,10,1,10,100.0,100.0,1.0
Arc en Ciel,Sénégal,Africa,1982.0,0,0,2,3,0.0,0.0,0.0
Arcus Air,Allemagne,Europe,2003.0,0,0,4,9,0.0,0.0,0.0
Argentina - Air Force,Turquie,Europe,1954.6666666666667,0,0,2,9,0.0,0.0,0.0
Ariana Afghan Airlines,Afghanistan,Asia,1989.0,0,0,1,1,0.0,0.0,0.0
Arik Air,Nigeria,Africa,1993.4,0,0,3,5,0.0,0.0,0.0
Arirang Aviation,Bangladesh,Asia,1982.0,0,0,1,2,0.0,0.0,0.0
Arkhangelsk Airlines,Russie,Europe,1969.0,0,0,1,3,0.0,0.0,0.0
Armenia Airways,Arménie,Asia,1985.3333333333333,0,0,2,3,0.0,0.0,0.0
Ascend Airways,Territoire britannique de l'océan Indien,Asia,2011.25,3,3,2,4,75.0,75.0,0.75
Asia Cargo Airlines,Timor oriental,Asia,1990.5,0,0,2,2,0.0,0.0,0.0
Asia Pacific Airlines,Porto Rico,North America,1982.0,0,0,1,5,0.0,0.0,0.0
Asia Union Airlines,Ouzbékistan,Asia,2005.0,0,0,1,1,0.0,0.0,0.0
Asian Express Airlines,Tadjikistan,Asia,1995.0,0,0,1,1,0.0,0.0,0.0
Asian Express General Aviation Wuxi,Taïwan,Asia,1991.0,0,0,1,3,0.0,0.0,0.0
Asiana Airlines,Corée du Sud,Asia,2002.15,13,28,6,60,21.666666666666668,46.666666666666664,0.21666666666666667
Aspen Helicopters,Porto Rico,North America,1985.8,0,0,3,5,0.0,0.0,0.0
Asta Linhas Aereas,Brésil,South America,1982.0,0,0,1,3,0.0,0.0,0.0
Astonfly,France,Europe,1974.3529411764705,0,0,2,17,0.0,0.0,0.0
Astonjet,France,Europe,2007.25,0,2,2,8,0.0,25.0,0.0
Astral Aviation,Kenya,Africa,1978.25,0,0,4,4,0.0,0.0,0.0
Atlantic Airways,Îles Féroé,Europe,2007.5,0,2,2,4,0.0,50.0,0.0
Atlantic Flight Training Academy,Irlande,Europe,1967.3684210526317,0,0,2,19,0.0,0.0,0.0
Atlas Air,Porto Rico,North America,1991.5942028985507,0,12,5,69,0.0,17.391304347826086,0.0
Atlas Air Service,Allemagne,Europe,1999.0,0,0,4,5,0.0,0.0,0.0
Atmospherica Aviation,République tchèque,Europe,2009.1666666666667,0,2,3,6,0.0,33.33333333333333,0.0
Atran,Russie,Europe,1957.0,0,0,1,1,0.0,0.0,0.0
Atsa Airlines,Pérou,South America,1984.4,0,0,4,5,0.0,0.0,0.0
Auckland Rescue Helicopter,Nouvelle-Zélande,Oceania,2012.0,0,3,1,3,0.0,100.0,0.0
Auric Air,Tanzanie,Africa,1982.375,0,0,2,24,0.0,0.0,0.0
Aurigny Air Services,Territoire britannique de l'océan Indien,Asia,1981.0,0,0,1,2,0.0,0.0,0.0
Aurora,Russie,Europe,1986.8181818181818,0,0,2,11,0.0,0.0,0.0
Aurora Flight Sciences,Porto Rico,North America,1997.25,0,0,2,4,0.0,0.0,0.0
Australia - Customs,Îles Cocos,Oceania,1974.0,0,0,1,1,0.0,0.0,0.0
Australia - Royal Australian Air Force,Tonga,Oceania,1993.6136363636363,1,1,7,132,0.7575757575757576,0.7575757575757576,0.007575757575757576
Austrian Airlines,Autriche,Europe,1997.5,0,5,4,20,0.0,25.0,0.0
Av8Jet,Malte,Europe,1998.0,0,0,2,2,0.0,0.0,0.0
AvCenter,Porto Rico,North America,1991.5,0,0,2,2,0.0,0.0,0.0
Avalair Aircraft Management,Porto Rico,North America,1996.2857142857142,0,0,3,7,0.0,0.0,0.0
Avcon Jet,Malte,Europe,1996.8,0,0,4,5,0.0,0.0,0.0
Avelo Airlines,Porto Rico,North America,1984.3684210526317,0,0,2,19,0.0,0.0,0.0
Avia Traffic,Kirghizistan,Asia,1984.0,0,0,1,4,0.0,0.0,0.0
Aviacon Zitotrans,Russie,Europe,1971.0,0,0,1,5,0.0,0.0,0.0
Avianca,Colombie,South America,2010.9464285714287,0,47,2,56,0.0,83.92857142857143,0.0
Avianca Cargo,Porto Rico,North America,1987.0,0,0,1,6,0.0,0.0,0.0
Aviaservice,Russie,Europe,2010.0,1,1,2,2,50.0,50.0,0.5
Aviastar,Timor oriental,Asia,1965.0,0,0,1,1,0.0,0.0,0.0
Aviastar-TU,Russie,Europe,1982.0,0,0,1,5,0.0,0.0,0.0
Aviation Adventures,Porto Rico,North America,1960.6410256410256,0,0,7,39,0.0,0.0,0.0
Aviation Advisor,Porto Rico,North America,1996.8333333333333,0,0,3,6,0.0,0.0,0.0
Aviation DÃ©fense Service,France,Europe,1997.0,0,0,2,5,0.0,0.0,0.0
Aviation Horizons,Arabie saoudite,Asia,1977.0,0,0,3,4,0.0,0.0,0.0
Aviation Services Management,Émirats arabes unis,Asia,1990.0,0,0,1,2,0.0,0.0,0.0
Aviator College,Porto Rico,North America,1971.888888888889,0,0,2,9,0.0,0.0,0.0
Aviator Zone Academy,Porto Rico,North America,1970.0,0,0,4,14,0.0,0.0,0.0
Avincis,Espagne,Europe,1994.6555555555556,0,13,9,90,0.0,14.444444444444443,0.0
Avion Express,Lituanie,Europe,1993.0,0,0,1,1,0.0,0.0,0.0
Avionco,Porto Rico,North America,1996.0,0,0,1,1,0.0,0.0,0.0
